CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
700000281,19,4,24,4,1,4,21884.566366997267,1436.106046025754,22053.933856211417,0.3590650974489139,3850.672366680195,18,0.4651556812780336,0.0009294168699610639,0.9806447254689414,0.004923596768247718,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
700000282,77,0,18,2,5,7,28019.241236753896,3101.856260618605,20192.003282288188,0.40046992541441806,6096.122908585447,98,0.4822634068039563,0.32855814988579846,0.8108932094733675,0.03649160813049801,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
700000283,72,5,14,2,2,1,6990.849470431644,1566.3323829030517,16083.676298629529,0.7779366589068653,598.8131195518578,135,0.5383579366342429,0.7833872199958384,0.9818505388873985,0.07404643713691535,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
700000284,31,0,30,6,3,6,1741.5241736023054,3939.850667954658,22629.5785748307,0.6208983341665292,12279.665500699188,89,1.2705915881900207,0.8754886503958965,0.8604932634922939,0.17173962424891479,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
700000285,23,1,34,6,4,5,10616.888624127185,2502.8965871541564,16320.263562100814,0.9126844904742042,2239.3176550990624,37,1.262875236664359,0.8614180460955174,0.8274600065431141,0.19047735047974493,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
700000286,25,2,31,6,2,6,4818.920199650004,3525.2045317679635,18678.454373092653,1.1132678894415844,4158.5636739597185,132,1.0660206929045182,0.3071456481042115,0.9719359170160666,0.1918944365910824,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
700000287,58,2,22,2,4,0,6486.677979320291,3601.919992932229,13022.284142992763,1.0251755786883838,7183.025903995437,142,1.4774899169465545,0.9324889235898018,0.9867731885692498,0.08044474696942248,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
700000288,48,0,35,4,6,1,12825.562997778718,4431.901809800708,1656.3191915857853,1.4536999435704594,10347.85724063366,45,0.579687374269002,0.6951874662100657,0.9259256689877186,0.17269692167382308,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700000289,66,4,12,2,5,6,11358.5776857983,1720.4580892472104,13253.324013969032,0.8287978601091522,13258.76208754171,47,0.37575589104955975,0.39675505645552933,0.8948012531896891,0.0902533228146229,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
700000290,78,4,33,3,4,7,25744.03160671641,3367.732890656954,3865.3627762325186,0.6322439633904147,1167.9144233886727,141,0.9154496907663212,0.3208545427498436,0.91921002315219,0.19914689041026462,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
700000291,54,0,16,2,0,1,1006.5841083294106,4575.007688737636,21175.04557515776,1.1907506777843364,2933.311636867415,119,1.3514309739234671,0.7227846006215212,0.8463682583429454,0.14111254232993822,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
700000292,60,2,43,1,3,1,4207.504367321664,177.95115403238194,24861.092415800016,0.5792740186986621,1280.5426111726565,115,0.6294080082084939,0.6246639742837168,0.816232844892743,0.09044049582070775,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
700000293,34,1,34,6,2,5,23563.342888012776,2303.6680012083693,24726.593261939746,0.8798784910505222,14809.991208130314,49,0.6353343687826831,0.7825001443802936,0.9773005053283805,0.0797284988426128,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000294,31,0,58,4,1,2,4534.505551660125,91.37534861753116,22651.316138165672,0.38237839937744666,14882.39334123863,122,0.5802808332823332,0.0681866197654627,0.8374248540821004,0.11110991397712398,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
700000295,46,5,22,4,5,4,22384.88838504644,2685.2065737098715,21079.945134806414,0.7071874027868533,10779.037135213082,131,0.6576794414040049,0.3204012861402149,0.8328573686544819,0.15663228618473946,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
700000296,61,1,46,2,4,0,24816.254482231423,2723.154355535679,2407.484730414855,1.446537829725681,4080.9369213824416,25,0.502572006941477,0.8539428821418529,0.8026457625810588,0.10235609131389614,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
700000297,74,2,34,4,4,6,15607.54322543805,4392.079315224808,23836.661347272668,1.2054442990829526,6959.067481147174,105,1.1294959965431872,0.1675665393045065,0.8620616964209096,0.10066902612123081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
700000298,18,5,58,5,1,5,24000.727600928636,1102.54393568324,5056.056935156734,1.4409823918997178,3543.515629000345,88,1.4443591293956273,0.3523270542525393,0.8086200217896649,0.03581898786563631,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
700000299,19,1,44,6,6,7,23481.801628072626,1712.955414055659,15877.887490390813,0.5304193016880441,2617.304779805957,80,1.3649627282554588,0.6254334501665935,0.9616536422432557,0.013807387382274983,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
700000300,23,1,18,2,1,5,24617.133699403363,1910.617472299866,3740.583519912802,0.5360258367753876,3943.5079249560677,60,1.0713540846075709,0.600945484537719,0.9392159723134078,0.07250039690630264,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
700000301,67,1,13,4,1,6,12980.114534087183,996.7274473559157,10602.978938229686,0.3867323370878119,8848.895010228967,83,1.1703445012254663,0.36039404005411124,0.8174142411154617,0.040429879845054154,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
700000302,41,4,13,1,3,5,24557.459227164785,1714.1948240272536,3231.4483520501576,0.9844913896843699,8932.680964350837,94,0.956012717876774,0.8844787275967592,0.9107986511006262,0.10691184383126173,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
700000303,62,1,28,1,5,0,4332.283957495399,19.185727539004493,12799.200844609963,0.9997533881434431,8894.997144289164,117,0.35952709001937927,0.25706269218920874,0.893007266844182,0.04539570789430421,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
700000304,43,1,57,4,0,1,25052.169354128862,951.6848754752377,22971.90449970914,0.9642702391948296,4838.864062365378,85,1.2741680620210636,0.3418490419172582,0.886738866264076,0.16969435488125295,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
700000305,24,5,57,4,4,5,12456.546797847082,256.31729587999087,10345.968645300118,1.1085074757409077,7030.080593821495,101,1.0430451807505858,0.4802942587913558,0.9323407690962694,0.043825212934160175,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
700000306,74,4,31,3,3,3,21738.62557468975,4785.674162698981,10964.07361132841,0.8701204088300646,13520.350634682778,53,0.9427614007050893,0.618290798754788,0.9361344746451474,0.13334630597151795,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
700000307,19,1,20,5,6,0,25333.891265188737,2753.3022961828215,4252.040252056927,1.1737397248033996,9203.645446443954,21,1.1410388389505144,0.8555511234358725,0.8836582222186972,0.061882558974088876,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
700000308,53,5,29,4,3,2,18809.862109438025,1629.1229200972434,5197.537326061529,0.9665967362035577,8966.829694286462,93,1.3435796217746054,0.08813443097669149,0.9553596874417262,0.1695095266109473,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
700000309,22,4,48,1,6,2,6698.122041730124,1058.7293102620977,1516.684474992706,0.6864810422348756,8616.297589338286,81,1.414316257836766,0.7387435096159303,0.861253577400923,0.05301625686771452,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
700000310,63,1,52,2,1,0,4517.786942160489,1513.875641359836,13545.537243155486,0.9772999053356972,9208.456356313472,107,0.7556848857859785,0.6171942271169667,0.993963772926757,0.14552622753993774,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
700000311,23,4,22,1,6,3,15203.790171658982,2643.283019946378,8693.84191439355,0.9231752311707637,3364.5606323379347,121,0.5229323456384494,0.08496628988946642,0.8872492052714315,0.13166148790121238,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
700000312,61,1,41,4,6,6,9348.510664020745,3623.4812713091223,20992.182116206488,1.334987546277961,5081.958546315796,83,1.4046430621230657,0.012003027272682543,0.9105629751436698,0.14813271621332522,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
700000313,23,4,50,1,2,1,3171.979418057528,530.8017677373361,21018.076730659977,0.5877839426479082,3326.894936730143,119,1.2935717562027018,0.3779940386261531,0.9962363117587685,0.09325065630556709,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
700000314,79,4,42,1,4,1,8609.842918189755,2108.563087629582,1478.1020478119049,0.8388942169618511,8875.389669238439,119,0.7202384172278629,0.6172195829944581,0.9769615894061302,0.04627152845188181,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
700000315,75,1,47,1,6,4,21325.105220072517,1426.0290134020704,15953.875294229205,0.8467794593278529,7489.2514267655215,32,0.6182502443961949,0.16975920139282652,0.8191281392047433,0.083827234888411,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000316,47,5,24,3,4,2,25709.404058336095,2796.090658842291,13111.183747041106,0.4194956562480347,732.4082685992853,91,0.75238340074421,0.6032130620995043,0.815943014637457,0.1366228571446093,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
700000317,40,5,20,5,4,4,6566.707730876047,3596.172095220734,7152.986151848399,0.679458147075996,12752.07737778147,136,1.1037053414618974,0.40237305072246765,0.8596013714387511,0.12509561208493228,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
700000318,28,3,37,5,4,6,10458.937369719351,2342.7849729556733,4124.979185680443,1.4815853731090074,3531.9117865494068,132,0.5442418486642756,0.7690611331597242,0.8851011318543686,0.1130831879505076,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
700000319,43,4,59,1,3,0,16612.52996092966,4566.148431396352,10005.332482748216,1.2954789977140422,2438.5869887918248,119,0.5243177153297363,0.44527402476470457,0.897623508686747,0.16261255944282405,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
700000320,50,0,19,5,2,1,1941.0812269295957,1177.9411412233876,8102.524336896588,0.7789513205339593,4012.7287849791273,19,0.6653885092248365,0.9829468795547008,0.9285554826959856,0.14353523155869993,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
700000321,54,2,20,5,4,1,22485.208783171318,2712.866634829778,16512.87586608829,0.6287865378516216,9099.314754526686,102,1.029853652119736,0.4445735010694285,0.9484739874179564,0.04566625047372217,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
700000322,18,1,28,3,2,7,17915.91019734193,4421.717139856438,4217.701367349784,1.0173696160818169,10138.71847120727,141,1.141317104837124,0.41073154349101204,0.900927457595487,0.001470608910885396,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
700000323,51,0,37,1,6,4,26066.621727223224,2284.4403586863345,12140.154940829967,0.7632611227822029,14517.239030267678,122,0.39986767944968676,0.8629596233130185,0.8961119881672537,0.013750781284497493,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
700000324,61,1,34,6,4,3,2583.6987931906024,4859.226506627423,13059.073480528397,0.649052225077899,7306.399208844242,86,1.0809998658737818,0.6150646298578113,0.8351344199911822,0.10263797834196596,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
700000325,24,0,55,5,3,2,28257.806813685558,1715.1335629501218,24709.039860888566,0.8822765469184274,3097.876815207188,131,0.8524264477617922,0.7096713435045244,0.9967423166418303,0.010035070063994801,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
700000326,31,4,41,5,0,0,2364.6930043405478,97.24025184040586,5125.453680449389,0.7972900772621941,14069.47893434093,72,0.6483061264470352,0.5619352535196633,0.8223869156269579,0.12190117820099665,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
700000327,75,3,21,6,0,0,23770.5066482624,2437.031515504038,23661.605415562055,0.36868403222017126,13999.479985832468,125,0.8433897663411921,0.2786943159285258,0.991774374638082,0.028562860894573473,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
700000328,36,0,12,5,2,1,17777.712727902413,412.8607901763859,4285.760334767715,0.8274755301274784,7901.671904523399,64,0.3892015306632857,0.11536280130570387,0.9739362646687325,0.09444528515124087,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
700000329,30,0,34,1,0,4,24509.823539790163,4741.847763944595,2737.480491172148,0.4937372232395052,14430.821390184654,29,1.2458411158400473,0.024041237366437818,0.9068279392271394,0.13766768230931298,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
700000330,71,2,18,1,6,3,3812.384112966766,278.53418057622594,3665.9831025173594,0.3692892953604432,12752.67743875875,38,0.5727132642715947,0.5437870703917469,0.9389940266242952,0.10303340567731777,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
700000331,47,2,46,1,0,6,1839.3851855576447,1198.2289247877832,1293.533875511879,0.7030121844471792,7951.064622842438,36,0.7104833215890664,0.8099787436834724,0.8476579341106184,0.044876595959959104,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
700000332,49,5,50,4,5,1,25499.129854456238,398.02538496252816,17820.429803088857,1.085215751583429,13151.539301525754,91,1.3415755520770833,0.583105757279898,0.9436028356254004,0.07440871356244148,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
700000333,26,2,20,6,6,2,28786.005474330388,1238.1582153571935,9027.272909194351,1.374666889048662,14516.02220299356,32,0.4434370434564934,0.23031922468287758,0.8212823525805689,0.16435048339707808,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
700000334,29,1,16,4,1,1,9974.616923569427,4874.521364051175,10572.27871637379,0.8336553322300029,8859.90235429153,131,1.2435979864740485,0.4051080545878567,0.8005416299640905,0.1699892991890377,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
700000335,67,5,56,2,2,5,12467.129837028964,3435.949982343383,20462.44485432964,0.8008699488073203,4990.198620818742,12,0.4605337739927616,0.9533071675823725,0.8145331175162314,0.03981868398718513,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
700000336,19,3,21,1,3,5,23049.518420719993,3612.056922317723,681.1015853851791,0.9109624955059189,2520.1324944816724,13,1.3459030594348877,0.41834580749375805,0.8888791236902162,0.06065658788090542,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
700000337,57,4,15,6,5,4,11430.591275468965,3436.1717173034144,8164.437839343391,0.37308665188221923,10672.696351242663,86,0.7910191049501862,0.32937926930207573,0.9386755077037705,0.1532490945520758,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
700000338,77,1,23,5,3,6,29633.685697053803,1125.8051210796593,16726.788881719767,1.0316182899309327,13768.927590105433,106,0.776147190497501,0.4312104848643289,0.9138595868269591,0.0004153035200162414,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
700000339,24,4,21,2,3,1,13894.202079503235,135.40566835025524,11507.0698824081,0.6557338652929837,13979.91931166926,29,0.6873717521374204,0.2581076431734147,0.8927970834880762,0.02665685161643463,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
700000340,40,2,57,6,5,1,27092.54927385728,3142.0347882049487,11246.90095168162,0.34650832266501896,7743.450860467733,58,1.0756888502737068,0.4583634794263062,0.9057414639768105,0.006875371670345043,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000341,68,1,26,2,2,7,29972.435445005704,1101.636967187913,3028.8078975354906,1.0020422024623943,7583.865763383728,11,0.9338271141076273,0.4672609960075026,0.8213423638204709,0.12991120135139236,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
700000342,78,2,41,2,4,2,7375.996734700329,2224.1967967026476,22535.60679309947,0.4602410797928993,6107.098524818199,62,1.3019685428195547,0.7103515007123322,0.8225006261053264,0.14718408127478977,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
700000343,56,3,14,5,3,2,1714.6877344533575,3483.4449393659843,18270.496573029013,1.3036542928924792,14629.370004257893,55,0.3259746736163803,0.09177760647117583,0.9361906582807152,0.17586489267251215,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
700000344,18,0,54,6,3,2,7167.264308828942,485.0910911854472,2073.8451084995845,1.0112352799714532,12463.0121275706,18,0.8122736733879631,0.4690249397178835,0.9857111065788272,0.1282172207164319,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000345,64,5,59,1,2,1,20192.511128658316,4084.4514475208416,18863.866323416587,1.1394411091386285,4950.500558227872,35,0.6788021773968792,0.12525123109620795,0.9311019943692226,0.00795942546713051,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
700000346,33,2,32,2,5,2,24816.52319081252,1223.2752730235652,10821.871600017434,1.3066072041183243,13218.246781103177,17,0.8353791077486034,0.6716602309978987,0.8667804943053108,0.050851832197786107,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
700000347,75,5,42,2,0,4,16847.814469735917,456.76621361777916,19037.84045913377,0.998922092265955,3205.5564046609293,93,0.5273321198008832,0.40114796949179754,0.9895592132028914,0.07931811487726595,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
700000348,31,4,44,1,0,0,18294.048427406502,1371.064445620735,1151.9049689032613,1.1822742217219153,9571.92373765107,81,1.1900209547901877,0.6752308375620375,0.8411763976356643,0.07049620938867023,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
700000349,26,4,38,1,6,1,15872.225510619119,1716.5048459787047,8549.980501941209,1.0227075628527087,5173.709954806661,62,1.237754506505651,0.7032772277324516,0.9668916505712193,0.011242781091975696,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
700000350,18,0,12,5,3,4,17813.992471155696,832.5177352475754,17949.395026840386,0.5110683401023944,3913.057297526185,54,1.3978019399962536,0.21171437214797084,0.8288480042236207,0.15179536637080615,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
700000351,68,5,26,1,1,2,25148.11864413318,2467.033502066976,22835.00638585765,1.413617084075257,2898.5922058619353,84,0.6506987480872655,0.2948172383467669,0.8709096417657215,0.11291881625806431,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
700000352,66,1,44,5,6,1,27302.580034709066,843.7471919911477,24224.01052243175,0.843460032498614,14212.869072394855,37,0.925062939240815,0.469059744390119,0.8142074842806682,0.1636615635350606,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
700000353,75,2,12,5,2,5,14118.636016990537,3668.2142018222426,21080.461382057114,0.9539787337200215,1758.352833942362,31,0.5752722025852585,0.2183031118115123,0.8109386349152535,0.0035340089590867765,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000354,33,3,42,3,0,6,29757.105945875617,818.0810206913814,17448.552158978568,1.1091522884400296,14709.353986695038,108,0.5715328009725684,0.13180682989667936,0.9774085488893923,0.05500495449755956,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
700000355,33,3,23,5,6,5,13695.186594655725,1551.8544455406002,19172.175701032953,1.423411876999806,14140.887458899686,90,1.4434012670047012,0.2393322865473586,0.9248226840091309,0.09481525282157154,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
700000356,78,1,25,1,6,5,21862.256511669788,140.6075313896188,9695.372971438837,1.0521040182507975,2618.4002003491432,84,1.0827373353821355,0.4051971425753297,0.9192087190955295,0.021490110525781626,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
700000357,37,1,59,1,0,5,3227.074844315286,2068.530159550152,17132.739761125235,0.5841571025474162,1717.4571699775372,107,1.2541323390320696,0.13574585309990106,0.9954876368408024,0.19287064680719732,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
700000358,67,3,40,3,1,0,8559.18799015516,462.6427718335957,10286.090836255933,0.8027150687249027,7961.145960050327,53,0.46528091866537036,0.05434809834865706,0.8037062467188667,0.028724275613763253,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
700000359,35,4,57,5,1,1,21548.92282726693,3659.363686432504,4762.110794631797,0.7334592707709741,9740.881269801346,80,0.45337421323245924,0.5822374488025863,0.859974853688813,0.006880641690691647,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
700000360,60,3,53,4,0,3,18524.828174822887,3150.093403094137,10725.882074111596,0.4731744524249778,1856.6114002288655,55,1.072463767589935,0.27714435187335984,0.889935395436744,0.06905291041141062,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
700000361,64,0,31,1,2,4,10957.955897662603,95.49599676862918,17399.88555916522,1.4345938326714,9665.741767776944,36,0.846473886297529,0.5180153489085197,0.8014926280834439,0.08453732393148515,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
700000362,50,1,43,4,4,1,19212.883472516573,4149.697966062216,10682.880659714301,0.6099605149531107,13071.668300203706,116,0.8377025847396918,0.48790019527930184,0.8408512935872793,0.1253605260129688,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
700000363,65,0,49,2,0,5,24223.72489593276,2255.650348989207,18108.1320163335,1.003482598536914,7639.322206168109,83,0.39801571783962475,0.21772489879890222,0.8500680534762772,0.16634492626101793,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
700000364,31,5,34,2,0,4,14302.448354358608,908.1571093941093,7908.695637446095,0.3609631076267307,7290.358576117585,22,1.4202965472080271,0.9326022075036438,0.8250460051257494,0.0764107765022114,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
700000365,20,1,50,1,3,3,19792.879223601212,1227.272312694652,18080.253874889127,1.2321856406883371,10264.586069215773,72,0.7952138980549791,0.10045754968096843,0.9018315931125206,0.00493399090809743,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
700000366,72,1,57,5,2,7,9157.25234303799,2055.636391296896,6240.964108437906,0.32358177929621734,13251.199323704335,73,0.6593492687211056,0.2688569129041717,0.999595491111652,0.17162778500533088,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
700000367,31,0,59,1,4,2,19359.468668390913,4495.119913247419,15781.721289146093,0.4608298731827901,2178.5206705717073,36,1.4365835232076256,0.40646271795207223,0.954367207046022,0.09677545291285182,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
700000368,75,3,14,4,6,3,7295.99365462682,2710.1353483318985,24221.116601141184,0.47742292543486053,14142.705878673278,78,0.3598321756789971,0.14990925324713966,0.9075162276103029,0.11515849422446195,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
700000369,77,2,34,1,1,7,17438.894565528746,4661.334419604861,16815.705568971374,1.2871889621765127,692.5774501494112,94,0.8514755730066262,0.49896794422079305,0.8144426370670377,0.1368870722138615,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
700000370,58,0,14,1,0,2,25938.28071131887,1065.176599216321,15390.571745868736,0.40054916705791394,9824.38440633043,103,0.387478142245986,0.6268329044150672,0.850639781402562,0.1607386903754605,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
700000371,22,5,44,2,3,3,24635.444183608295,1303.3757887029678,7773.944019567053,0.3007530199541474,14464.864898018137,121,1.3497192750647922,0.12890258507349894,0.9439993605254893,0.020233123922620645,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000372,53,0,16,6,0,1,26336.663002261714,634.0089956338002,21731.594370589835,1.0122903052971575,2343.1021175718474,25,0.8415422126131679,0.11698304638525758,0.8906534921510043,0.17063516245156007,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
700000373,34,0,54,1,1,5,16348.755996164115,2921.979607947287,20023.10847176668,0.7091598761549815,12179.261104088508,42,1.2983298500256626,0.4035199924402112,0.866659971974105,0.09838560480782586,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
700000374,73,4,45,4,0,3,29371.593422640184,3865.8384587347946,3103.514667413698,1.2341140881376798,2972.801709024275,136,0.5525516066118411,0.6895830655332298,0.9754619472386071,0.05807237707333619,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
700000375,67,2,47,1,0,5,14275.17376841989,3797.6007435847205,5546.710512617594,1.1511553525689215,806.6724385665361,12,0.8871351132619237,0.2860899220312606,0.9445537352021591,0.18906140805032734,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
